time	V(a)
1.80029e-02	3.92153e+01
1.80029e-02	1.67587e+01
1.80029e-02	7.81942e+00
1.80029e-02	2.12652e+00
1.80029e-02	1.60257e+00
1.80029e-02	4.93689e-02
1.80029e-02	-8.05298e-01
1.80029e-02	-1.02433e+00
1.80474e-02	-1.02576e+00
1.80474e-02	7.95767e-02
1.80474e-02	4.68396e+00
1.80474e-02	5.43484e+01
1.80474e-02	1.64384e+02
1.80474e-02	2.74148e+02
1.80474e-02	2.82295e+02
1.80474e-02	2.90286e+02
1.80474e-02	2.93487e+02
1.80474e-02	2.94689e+02
1.80474e-02	2.95207e+02
1.80474e-02	2.95914e+02
1.80474e-02	2.99560e+02
1.80474e-02	3.00221e+02
1.80474e-02	3.00643e+02
1.80475e-02	3.00902e+02
1.82455e-02	3.00803e+02
1.82455e-02	3.00844e+02
1.82455e-02	3.00543e+02
1.82455e-02	2.99185e+02
1.82455e-02	2.95374e+02
1.82455e-02	2.89855e+02
1.82455e-02	2.83565e+02
1.82455e-02	2.77308e+02
1.82455e-02	2.72003e+02
1.82455e-02	2.65459e+02
1.82455e-02	2.61899e+02
1.82455e-02	2.59515e+02
1.82455e-02	2.53065e+02
1.82455e-02	2.51952e+02
1.82455e-02	2.50520e+02
1.82455e-02	1.26705e+02
1.82455e-02	1.69142e+01
1.82455e-02	8.63502e+00
1.82455e-02	1.36858e+00
1.82455e-02	7.28311e-01
1.82455e-02	-3.48868e-01
1.82455e-02	-7.95357e-01
1.82455e-02	-1.00581e+00
1.82988e-02	-1.04519e+00
1.82988e-02	1.19569e-01
1.82988e-02	6.06533e+00
1.82988e-02	5.57853e+01
1.82988e-02	1.63128e+02
1.82988e-02	2.73782e+02
1.82988e-02	2.82316e+02
1.82988e-02	2.90618e+02
1.82988e-02	2.93801e+02
1.82988e-02	2.94981e+02
1.82988e-02	2.95484e+02
1.82988e-02	2.96172e+02
1.82988e-02	2.99768e+02
1.82988e-02	3.00479e+02
1.82989e-02	3.00924e+02
1.82989e-02	3.01189e+02
1.84879e-02	3.01015e+02
1.84879e-02	3.01209e+02
1.84879e-02	3.01097e+02
1.84879e-02	3.00106e+02
1.84879e-02	2.97722e+02
1.84879e-02	2.93162e+02
1.84879e-02	2.82527e+02
1.84879e-02	2.74477e+02
1.84879e-02	2.67375e+02
1.84879e-02	2.62846e+02
1.84879e-02	2.60045e+02
1.84879e-02	2.57152e+02
1.84879e-02	2.54179e+02
1.84879e-02	2.45262e+02
1.84879e-02	2.30609e+02
1.84879e-02	1.97594e+02
1.84879e-02	1.63226e+02
1.84879e-02	1.24872e+02
1.84879e-02	7.69146e+01
1.84879e-02	3.75323e+01
1.84879e-02	1.89747e+01
1.84879e-02	9.69751e+00
1.84879e-02	3.03614e+00
1.84879e-02	1.23461e+00
1.84879e-02	2.47112e-01
1.84879e-02	-5.13691e-01
1.84879e-02	-8.24429e-01
1.84879e-02	-1.01261e+00
1.85505e-02	-1.01526e+00
1.85505e-02	1.18323e-01
1.85505e-02	1.17206e+01
1.85505e-02	7.41200e+01
1.85505e-02	2.03928e+02
1.85505e-02	2.21704e+02
1.85505e-02	2.49881e+02
1.85505e-02	2.71661e+02
1.85505e-02	2.86270e+02
1.85505e-02	2.94851e+02
1.85505e-02	2.95260e+02
1.85505e-02	2.95967e+02
1.85505e-02	2.96707e+02
1.85505e-02	3.00091e+02
1.85505e-02	3.00801e+02
1.85505e-02	3.01207e+02
1.85505e-02	3.01485e+02
1.87302e-02	3.01342e+02
1.87302e-02	3.01458e+02
1.87302e-02	3.01171e+02
1.87302e-02	2.99853e+02
1.87302e-02	2.95920e+02
1.87302e-02	2.90556e+02
1.87302e-02	2.84543e+02
1.87302e-02	2.78343e+02
1.87302e-02	2.70351e+02
1.87302e-02	2.63916e+02
1.87302e-02	2.60968e+02
1.87302e-02	2.58566e+02
1.87302e-02	2.54124e+02
1.87302e-02	2.50635e+02
1.87302e-02	2.42738e+02
1.87302e-02	2.28849e+02
1.87302e-02	2.04841e+02
1.87302e-02	1.70551e+02
1.87302e-02	1.37259e+02
1.87302e-02	8.55154e+01
1.87302e-02	3.82570e+01
1.87302e-02	1.71698e+01
1.87302e-02	3.61680e+00
1.87302e-02	-9.46950e-01
1.87306e-02	-1.06483e+00
1.88023e-02	-9.89217e-01
1.88023e-02	9.46943e-02
1.88023e-02	1.33128e+01
1.88023e-02	7.82535e+01
1.88023e-02	2.07645e+02
1.88023e-02	2.25084e+02
1.88023e-02	2.52765e+02
1.88023e-02	2.73095e+02
1.88023e-02	2.87315e+02
1.88023e-02	2.94451e+02
1.88023e-02	2.95839e+02
1.88023e-02	2.96369e+02
1.88023e-02	2.96964e+02
1.88023e-02	3.00433e+02
1.88023e-02	3.01149e+02
1.88023e-02	3.01569e+02
1.88023e-02	3.01832e+02
1.89722e-02	3.01595e+02
1.89722e-02	3.01706e+02
1.89722e-02	3.01453e+02
1.89722e-02	3.00184e+02
1.89722e-02	2.96313e+02
1.89722e-02	2.90972e+02
1.89722e-02	2.85108e+02
1.89722e-02	2.79066e+02
1.89722e-02	2.72391e+02
1.89722e-02	2.65208e+02
1.89722e-02	2.61961e+02
1.89722e-02	2.59714e+02
1.89722e-02	2.55231e+02
1.89722e-02	2.50980e+02
1.89722e-02	2.43476e+02
1.89722e-02	2.29337e+02
1.89722e-02	2.03642e+02
1.89722e-02	1.70168e+02
1.89722e-02	1.36288e+02
1.89722e-02	8.52467e+01
1.89722e-02	3.94826e+01
1.89722e-02	1.79977e+01
1.89723e-02	-8.54325e-01
1.89723e-02	-1.02102e+00
1.90543e-02	-9.63247e-01
1.90543e-02	1.08005e-01
1.90543e-02	8.74806e+00
1.90543e-02	6.09646e+01
1.90543e-02	1.65999e+02
1.90543e-02	2.75717e+02
1.90543e-02	2.84351e+02
1.90543e-02	2.92486e+02
1.90543e-02	2.95158e+02
1.90543e-02	2.96152e+02
1.90543e-02	2.96793e+02
1.90543e-02	2.98320e+02
1.90543e-02	3.01105e+02
1.90543e-02	3.01627e+02
1.90543e-02	3.02005e+02
1.90544e-02	3.02200e+02
1.92142e-02	3.01910e+02
1.92142e-02	3.01819e+02
1.92142e-02	3.00912e+02
1.92142e-02	2.98376e+02
1.92142e-02	2.93956e+02
1.92142e-02	2.83193e+02
1.92142e-02	2.77334e+02
1.92142e-02	2.71037e+02
1.92142e-02	2.65430e+02
1.92142e-02	2.62455e+02
1.92142e-02	2.60135e+02
1.92142e-02	2.55834e+02
1.92142e-02	2.53678e+02
1.92142e-02	2.51155e+02
1.92142e-02	2.45412e+02
1.92142e-02	2.34039e+02
1.92142e-02	2.14947e+02
1.92142e-02	1.86025e+02
1.92142e-02	1.52290e+02
1.92142e-02	1.09343e+02
1.92142e-02	4.60935e+01
1.92142e-02	2.23603e+01
1.92142e-02	1.19751e+01
1.92142e-02	3.79420e+00
1.92142e-02	1.65762e+00
1.92142e-02	5.76790e-01
1.92142e-02	-3.79968e-01
1.92142e-02	-7.77122e-01
1.92142e-02	-9.74024e-01
1.93064e-02	-9.91393e-01
1.93064e-02	-3.41719e-01
1.93064e-02	1.13718e+00
1.93064e-02	3.66093e+01
1.93064e-02	1.35162e+02
1.93064e-02	2.59440e+02
1.93064e-02	2.71218e+02
1.93064e-02	2.85209e+02
1.93064e-02	2.92517e+02
1.93064e-02	2.95588e+02
1.93064e-02	2.96770e+02
1.93064e-02	2.97223e+02
1.93064e-02	2.98095e+02
1.93064e-02	3.01093e+02
1.93064e-02	3.01843e+02
1.93064e-02	3.02255e+02
1.93064e-02	3.02529e+02
1.94561e-02	3.02243e+02
1.94561e-02	3.02383e+02
1.94561e-02	3.02254e+02
1.94561e-02	3.01345e+02
1.94561e-02	2.98975e+02
1.94561e-02	2.94838e+02
1.94561e-02	2.84534e+02
1.94561e-02	2.76738e+02
1.94561e-02	2.69341e+02
1.94561e-02	2.64586e+02
1.94561e-02	2.61962e+02
1.94561e-02	2.59456e+02
1.94561e-02	2.54814e+02
1.94561e-02	2.51442e+02
1.94561e-02	2.43600e+02
1.94561e-02	2.29706e+02
1.94561e-02	2.06069e+02
1.94561e-02	1.75368e+02
1.94561e-02	1.41285e+02
1.94561e-02	9.17235e+01
1.94561e-02	3.80667e+01
1.94561e-02	3.05299e+01
1.94561e-02	2.89102e+01
1.94561e-02	1.89887e+01
1.94561e-02	1.15187e+01
1.94561e-02	5.91249e+00
1.94561e-02	-8.68866e-01
1.94561e-02	-1.02650e+00
1.95586e-02	-9.78386e-01
1.95586e-02	-3.86331e-02
1.95586e-02	7.27257e+00
1.95586e-02	5.44668e+01
1.95586e-02	1.56137e+02
1.95586e-02	2.71456e+02
1.95586e-02	2.81363e+02
1.95586e-02	2.91551e+02
1.95586e-02	2.95304e+02
1.95586e-02	2.96696e+02
1.95586e-02	2.97333e+02
1.95586e-02	2.98931e+02
1.95586e-02	3.01800e+02
1.95586e-02	3.02372e+02
1.95586e-02	3.02753e+02
1.95587e-02	3.02942e+02
1.96979e-02	3.02569e+02
1.96979e-02	3.02648e+02
1.96979e-02	3.01454e+02
1.96979e-02	2.95924e+02
1.96979e-02	2.85308e+02
1.96979e-02	2.78103e+02
1.96979e-02	2.72368e+02
1.96979e-02	2.67436e+02
1.96979e-02	2.64215e+02
1.96979e-02	2.60792e+02
1.96979e-02	2.55673e+02
1.96979e-02	2.53495e+02
1.96979e-02	1.29581e+02
1.96979e-02	1.88287e+01
1.96979e-02	1.03554e+01
1.96979e-02	3.28484e+00
1.96979e-02	1.11562e+00
1.96979e-02	1.39539e-01
1.96979e-02	-6.98357e-01
1.96979e-02	-9.46465e-01
1.98109e-02	-9.24802e-01
1.98109e-02	-3.82001e-01
1.98109e-02	2.96715e+00
1.98109e-02	4.23695e+01
1.98109e-02	1.42358e+02
1.98109e-02	2.64254e+02
1.98109e-02	2.75473e+02
1.98109e-02	2.88156e+02
1.98109e-02	2.93469e+02
1.98109e-02	2.97685e+02
1.98109e-02	2.99008e+02
1.98109e-02	3.02023e+02
1.98109e-02	3.02716e+02
1.98109e-02	3.03092e+02
1.98109e-02	3.03322e+02
1.99396e-02	3.02933e+02
1.99396e-02	3.01218e+02
1.99396e-02	2.94727e+02
1.99396e-02	2.84505e+02
1.99396e-02	2.74957e+02
1.99396e-02	2.68161e+02
1.99396e-02	2.63433e+02
1.99396e-02	2.59641e+02
1.99396e-02	2.38740e+02
1.99396e-02	1.64274e+02
1.99396e-02	3.79260e+01
1.99396e-02	2.46344e+01
1.99396e-02	1.16861e+01
1.99396e-02	5.75876e+00
1.99396e-02	-8.54355e-01
1.99397e-02	-1.00022e+00
2.00632e-02	-1.00771e+00
2.00632e-02	-7.36000e-01
2.00632e-02	-2.50970e-01
2.00632e-02	1.06544e+01
2.00632e-02	6.95887e+01
2.00632e-02	1.78462e+02
2.00632e-02	2.81809e+02
2.00632e-02	2.89178e+02
2.00632e-02	2.96413e+02
2.00632e-02	2.98367e+02
2.00632e-02	2.99521e+02
2.00632e-02	3.02532e+02
2.00632e-02	3.03162e+02
2.00632e-02	3.03525e+02
2.00632e-02	3.03724e+02
2.01814e-02	3.03345e+02
2.01814e-02	3.03453e+02
2.01814e-02	3.03223e+02
2.01814e-02	3.02178e+02
2.01814e-02	2.99187e+02
2.01814e-02	2.94759e+02
2.01814e-02	2.83590e+02
2.01814e-02	2.77094e+02
2.01814e-02	2.69661e+02
2.01814e-02	2.65446e+02
2.01814e-02	2.62930e+02
2.01814e-02	2.56497e+02
2.01814e-02	2.53494e+02
2.01814e-02	1.28781e+02
2.01814e-02	1.54585e+01
2.01814e-02	-7.84432e-01
2.01814e-02	-9.52688e-01
2.03154e-02	-9.60438e-01
2.03154e-02	-6.36473e-01
2.03154e-02	1.19549e+00
2.03154e-02	2.25882e+01
2.03154e-02	9.62310e+01
2.03154e-02	2.20404e+02
2.03154e-02	2.36416e+02
2.03154e-02	2.62705e+02
2.03154e-02	2.80636e+02
2.03154e-02	2.82601e+02
2.03154e-02	2.85621e+02
2.03154e-02	2.90680e+02
2.03154e-02	2.92943e+02
2.03154e-02	2.97490e+02
2.03154e-02	2.99667e+02
2.03155e-02	3.01104e+02
2.03155e-02	3.02833e+02
2.03155e-02	3.03545e+02
2.03155e-02	3.03904e+02
2.03155e-02	3.04123e+02
2.04232e-02	3.03739e+02
2.04232e-02	3.03824e+02
2.04232e-02	3.03299e+02
2.04232e-02	3.01826e+02
2.04232e-02	2.98683e+02
2.04232e-02	2.95031e+02
2.04232e-02	2.89762e+02
2.04232e-02	2.83727e+02
2.04232e-02	2.76106e+02
2.04232e-02	2.68638e+02
2.04232e-02	2.65101e+02
2.04232e-02	2.62787e+02
2.04232e-02	2.58621e+02
2.04232e-02	2.56755e+02
2.04232e-02	1.91207e+02
2.04232e-02	6.49073e+01
2.04232e-02	4.79318e+01
2.04232e-02	3.35266e+01
2.04232e-02	2.33410e+01
2.04232e-02	1.48483e+01
2.04232e-02	-7.69748e-01
2.04232e-02	-9.36163e-01
2.05677e-02	-9.59286e-01
2.05677e-02	-5.65560e-01
2.05677e-02	3.24848e+00
2.05677e-02	3.87674e+01
2.05677e-02	1.31751e+02
2.05677e-02	2.57850e+02
2.05677e-02	2.87158e+02
2.05677e-02	2.98823e+02
2.05677e-02	3.00475e+02
2.05677e-02	3.02979e+02
2.05677e-02	3.03871e+02
2.05677e-02	3.04272e+02
2.05677e-02	3.04512e+02
2.06650e-02	3.04109e+02
2.06650e-02	3.03632e+02
2.06650e-02	3.02207e+02
2.06650e-02	2.99181e+02
2.06650e-02	2.95504e+02
2.06650e-02	2.84274e+02
2.06650e-02	2.79407e+02
2.06650e-02	2.74292e+02
2.06650e-02	2.69522e+02
2.06650e-02	2.66007e+02
2.06650e-02	2.63719e+02
2.06650e-02	2.61798e+02
2.06650e-02	2.56219e+02
2.06650e-02	2.54335e+02
2.06650e-02	2.50200e+02
2.06650e-02	2.42176e+02
2.06650e-02	2.25610e+02
2.06650e-02	1.99716e+02
2.06650e-02	1.66723e+02
2.06650e-02	1.29029e+02
2.06650e-02	7.42546e+01
2.06650e-02	3.73124e+01
2.06650e-02	1.87535e+01
2.06650e-02	1.71732e+01
2.06650e-02	-7.44563e-01
2.06650e-02	-9.14187e-01
2.08198e-02	-9.51185e-01
2.08198e-02	-7.02466e-01
2.08198e-02	1.59885e+00
2.08198e-02	2.68061e+01
2.08198e-02	1.06019e+02
2.08199e-02	2.32379e+02
2.08199e-02	2.91096e+02
2.08199e-02	2.95729e+02
2.08199e-02	2.99229e+02
2.08199e-02	3.00288e+02
2.08199e-02	3.01746e+02
2.08199e-02	3.04024e+02
2.08199e-02	3.04501e+02
2.08199e-02	3.04816e+02
2.08202e-02	3.04938e+02
2.09069e-02	3.04543e+02
2.09069e-02	3.03876e+02
2.09069e-02	2.99639e+02
2.09069e-02	2.90472e+02
2.09069e-02	2.80115e+02
2.09069e-02	2.72176e+02
2.09069e-02	2.66759e+02
2.09069e-02	2.62711e+02
2.09069e-02	2.56050e+02
2.09069e-02	2.09962e+02
2.09069e-02	9.39227e+01
2.09069e-02	7.57888e+01
2.09069e-02	4.28829e+01
2.09069e-02	2.45928e+01
2.09069e-02	5.98281e+00
2.09069e-02	-8.21388e-01
2.09076e-02	-9.32739e-01
2.10719e-02	-8.60348e-01
2.10719e-02	-7.30458e-01
2.10719e-02	3.31011e+00
2.10719e-02	3.02888e+01
2.10719e-02	1.08576e+02
2.10719e-02	2.34272e+02
2.10719e-02	2.92004e+02
2.10719e-02	2.96963e+02
2.10719e-02	2.99821e+02
2.10719e-02	3.01344e+02
2.10719e-02	3.03867e+02
2.10719e-02	3.04743e+02
2.10719e-02	3.05104e+02
2.10720e-02	3.05333e+02
2.11489e-02	3.04946e+02
2.11489e-02	3.03421e+02
2.11489e-02	2.97348e+02
2.11489e-02	2.87323e+02
2.11489e-02	2.77666e+02
2.11489e-02	2.70784e+02
2.11489e-02	2.66217e+02
2.11489e-02	2.59167e+02
2.11489e-02	2.23427e+02
2.11489e-02	1.30261e+02
2.11489e-02	2.04129e+01
2.11489e-02	1.20421e+01
2.11489e-02	4.41852e+00
2.11489e-02	-7.68506e-01
2.11490e-02	-9.13372e-01
2.13238e-02	-8.82565e-01
2.13238e-02	-1.37885e-01
2.13238e-02	7.27120e+00
2.13238e-02	4.89832e+01
2.13238e-02	1.44063e+02
2.13238e-02	2.67456e+02
2.13238e-02	2.91011e+02
2.13238e-02	3.00468e+02
2.13238e-02	3.01932e+02
2.13238e-02	3.04448e+02
2.13238e-02	3.05224e+02
2.13238e-02	3.05548e+02
2.13239e-02	3.05740e+02
2.13911e-02	3.05409e+02
2.13911e-02	3.05531e+02
2.13911e-02	3.05432e+02
2.13911e-02	3.04875e+02
2.13911e-02	3.03365e+02
2.13911e-02	3.00662e+02
2.13911e-02	2.97208e+02
2.13911e-02	2.86507e+02
2.13911e-02	2.79942e+02
2.13911e-02	2.72634e+02
2.13911e-02	2.67949e+02
2.13911e-02	2.65437e+02
2.13911e-02	2.63273e+02
2.13911e-02	2.57546e+02
2.13911e-02	2.55565e+02
2.13911e-02	2.51256e+02
2.13911e-02	2.42844e+02
2.13911e-02	2.25858e+02
2.13911e-02	2.00149e+02
2.13911e-02	1.67548e+02
2.13911e-02	1.29366e+02
2.13911e-02	7.43260e+01
2.13911e-02	3.78559e+01
2.13911e-02	2.07553e+01
2.13911e-02	1.17298e+01
2.13911e-02	6.17389e+00
2.13911e-02	3.47663e+00
2.13911e-02	1.98094e+00
2.13911e-02	7.20342e-01
2.13911e-02	-3.94035e-01
2.13911e-02	-8.10487e-01
2.15756e-02	-8.39780e-01
2.15756e-02	-7.64316e-01
2.15756e-02	1.41317e+01
2.15756e-02	8.17250e+01
2.15756e-02	2.10760e+02
2.15756e-02	2.28695e+02
2.15756e-02	2.92320e+02
2.15756e-02	2.98838e+02
2.15756e-02	3.01805e+02
2.15756e-02	3.02706e+02
2.15756e-02	3.05119e+02
2.15756e-02	3.05702e+02
2.15756e-02	3.06000e+02
2.15758e-02	3.06135e+02
2.16333e-02	3.05865e+02
2.16333e-02	3.06048e+02
2.16333e-02	3.05719e+02
2.16333e-02	3.05518e+02
2.16333e-02	3.05088e+02
2.16333e-02	3.02726e+02
2.16333e-02	3.01203e+02
2.16333e-02	2.80745e+02
2.16333e-02	2.37168e+02
2.16333e-02	1.74103e+02
2.16333e-02	1.06742e+02
2.16333e-02	4.31216e+01
2.16333e-02	3.55337e+01
2.16333e-02	9.05928e+00
2.16333e-02	-8.04099e-01
2.16336e-02	-8.72704e-01
2.18303e-02	-8.05811e-01
2.18303e-02	-2.63037e-01
2.18303e-02	3.55372e+01
2.18303e-02	1.35598e+02
2.18303e-02	2.58161e+02
2.18303e-02	2.69931e+02
2.18303e-02	2.85540e+02
2.18303e-02	2.93851e+02
2.18303e-02	2.98782e+02
2.18303e-02	3.00236e+02
2.18303e-02	3.01873e+02
2.18303e-02	3.03425e+02
2.18303e-02	3.05260e+02
2.18303e-02	3.05758e+02
2.18303e-02	3.06184e+02
2.18303e-02	3.06459e+02
2.18731e-02	3.06301e+02
2.18731e-02	3.06517e+02
2.18731e-02	3.06168e+02
2.18731e-02	3.05842e+02
2.18731e-02	3.04531e+02
2.18731e-02	3.02882e+02
2.18731e-02	3.02086e+02
2.18731e-02	2.95019e+02
2.18731e-02	2.69925e+02
2.18731e-02	2.22973e+02
2.18731e-02	1.64006e+02
2.18731e-02	1.04077e+02
2.18731e-02	4.47854e+01
2.18731e-02	1.11699e+01
2.18731e-02	-7.38645e-01
2.18731e-02	-8.92153e-01
2.35571e-02	-6.88359e-01
2.36044e-02	-5.98256e-01
2.38040e-02	-6.01432e-01
2.38513e-02	-5.92332e-01
2.38513e-02	-3.91157e-01
2.38525e-02	-4.97028e-01
2.40509e-02	-4.90696e-01
2.40509e-02	-6.76354e-01
2.40982e-02	-5.63670e-01
2.40982e-02	-2.36912e-01
2.40983e-02	-3.86483e-01
2.42978e-02	-3.92751e-01
2.42978e-02	-5.96012e-01
2.43451e-02	-5.72181e-01
2.43451e-02	1.61997e-01
2.43451e-02	-1.66345e-01
2.43453e-02	-2.98888e-01
2.45447e-02	-3.10419e-01
2.45448e-02	-5.72936e-01
2.45448e-02	-6.03070e-01
2.45920e-02	-6.02654e-01
2.45920e-02	-2.62993e-01
2.45920e-02	5.06306e-01
2.45920e-02	5.47602e-01
2.45920e-02	5.21400e-02
2.45920e-02	-1.52666e-01
2.47917e-02	-2.85769e-01
2.47917e-02	-5.48565e-01
2.47917e-02	-4.48235e-01
2.47917e-02	-6.61365e-01
2.48389e-02	-5.48175e-01
2.48389e-02	8.63748e-01
2.48389e-02	9.70860e-01
2.48389e-02	6.33845e-02
2.48390e-02	-1.66093e-01
2.50386e-02	-2.11574e-01
2.50386e-02	-5.22024e-01
2.50386e-02	-4.11244e-01
2.50386e-02	-6.54698e-01
2.50858e-02	-5.51203e-01
2.50858e-02	1.04556e+00
2.50858e-02	1.27103e+00
2.50858e-02	9.79686e-01
2.50858e-02	1.75076e-01
2.50859e-02	-3.21875e-02
2.50869e-02	-1.37186e-01
2.52855e-02	-2.08239e-01
2.52855e-02	-4.97539e-01
2.52855e-02	-3.67756e-01
2.52855e-02	-6.42911e-01
2.53328e-02	-5.40681e-01
2.53328e-02	1.22741e+00
2.53328e-02	1.49025e+00
2.53328e-02	1.19463e+00
2.53328e-02	2.67633e-01
2.53328e-02	2.46900e-02
2.53330e-02	-1.05580e-01
2.55324e-02	-1.81651e-01
2.55324e-02	-4.34133e-01
2.55324e-02	-3.37586e-01
2.55324e-02	-6.38539e-01
2.55797e-02	-5.69094e-01
2.55797e-02	-2.25521e-01
2.55797e-02	1.07211e+00
2.55797e-02	1.83194e+00
2.55797e-02	1.59679e+00
2.55797e-02	5.41879e-01
2.55797e-02	2.27838e-01
2.55797e-02	2.59071e-02
2.55808e-02	-8.09091e-02
2.57793e-02	-7.91846e-02
2.57793e-02	-4.13664e-01
2.57793e-02	-3.30497e-01
2.57793e-02	-6.39108e-01
2.58266e-02	-5.28933e-01
2.58266e-02	6.79262e-01
2.58266e-02	1.40695e+00
2.58266e-02	1.80047e+00
2.58266e-02	1.58688e+00
2.58266e-02	4.81216e-01
2.58266e-02	1.23497e-01
2.58267e-02	-6.12959e-02
2.60262e-02	-1.15077e-01
2.60262e-02	-4.39377e-01
2.60262e-02	-3.55319e-01
2.60262e-02	-6.38231e-01
2.60735e-02	-5.57497e-01
2.60735e-02	-2.31912e-01
2.60735e-02	1.76736e+00
2.60735e-02	1.87559e+00
2.60735e-02	3.71014e-01
2.60735e-02	9.87237e-02
2.60737e-02	-4.71148e-02
2.62731e-02	-7.38275e-02
2.62731e-02	-3.86882e-01
2.62731e-02	-2.83249e-01
2.62732e-02	-6.37279e-01
2.63204e-02	-5.04039e-01
2.63204e-02	7.28201e-01
2.63204e-02	1.51363e+00
2.63204e-02	1.99050e+00
2.63204e-02	1.83419e+00
2.63204e-02	6.36824e-01
2.63204e-02	2.94126e-01
2.63204e-02	8.57863e-02
2.63207e-02	-3.56575e-02
2.65200e-02	-6.71651e-02
2.65201e-02	-3.75555e-01
2.65201e-02	-3.06553e-01
2.65201e-02	-6.30601e-01
2.65673e-02	-5.02602e-01
2.65673e-02	6.80494e-01
2.65673e-02	1.49597e+00
2.65673e-02	2.04897e+00
2.65673e-02	1.96256e+00
2.65673e-02	7.44816e-01
2.65673e-02	3.49412e-01
2.65673e-02	1.05084e-01
2.65675e-02	-2.67783e-02
2.67670e-02	-7.17065e-02
2.67670e-02	-3.65917e-01
2.67670e-02	-3.21532e-01
2.67670e-02	-6.23856e-01
2.68142e-02	-4.98911e-01
2.68142e-02	-1.92106e-01
2.68142e-02	3.82723e-01
2.68142e-02	2.05715e+00
2.68142e-02	2.11153e+00
2.68142e-02	1.72862e+00
2.68142e-02	5.37001e-01
2.68143e-02	1.68464e-01
2.68143e-02	-1.91709e-02
2.70139e-02	-8.18817e-02
2.70139e-02	-3.56619e-01
2.70139e-02	-2.95119e-01
2.70139e-02	-6.34080e-01
2.70612e-02	-4.98620e-01
2.70612e-02	-8.70634e-02
2.70612e-02	2.05931e+00
2.70612e-02	2.14621e+00
2.70612e-02	4.91175e-01
2.70612e-02	1.67399e-01
2.70613e-02	-1.39913e-02
2.72608e-02	-8.70868e-02
2.72608e-02	-3.50390e-01
2.72608e-02	-2.99976e-01
2.72608e-02	-6.33817e-01
2.73081e-02	-5.07041e-01
2.73081e-02	-1.97280e-01
2.73081e-02	3.46122e-01
2.73081e-02	1.89220e+00
2.73081e-02	2.21378e+00
2.73081e-02	1.90714e+00
2.73081e-02	6.49670e-01
2.73081e-02	3.13972e-01
2.73081e-02	1.03995e-01
2.73085e-02	-1.04545e-02
2.75076e-02	-8.72010e-02
2.75076e-02	-3.46253e-01
2.75076e-02	-3.01180e-01
2.75076e-02	-6.33280e-01
2.75550e-02	-4.56102e-01
2.75550e-02	-2.54157e-01
2.75550e-02	2.02070e-01
2.75550e-02	1.74849e+00
2.75550e-02	2.24771e+00
2.75550e-02	2.09113e+00
2.75550e-02	8.12061e-01
2.75550e-02	3.92439e-01
2.75550e-02	1.38620e-01
2.75552e-02	-7.26734e-03
2.77544e-02	-4.68156e-02
2.77544e-02	-3.52071e-01
2.77544e-02	-2.73614e-01
2.77544e-02	-6.30576e-01
2.77571e-02	-5.27786e-01
2.78021e-02	-4.93250e-01
2.78021e-02	-1.50463e-01
2.78021e-02	3.67468e-01
2.78021e-02	1.91896e+00
2.78021e-02	2.28653e+00
2.78021e-02	2.01426e+00
2.78021e-02	7.23840e-01
2.78021e-02	3.50293e-01
2.78021e-02	1.17984e-01
2.78024e-02	-4.81655e-03
2.80005e-02	-5.79261e-02
2.80005e-02	-3.47199e-01
2.80005e-02	-3.04763e-01
2.80005e-02	-6.28324e-01
2.80012e-02	-5.16433e-01
2.80498e-02	-4.61238e-01
2.80498e-02	-2.28484e-02
2.80498e-02	5.62782e-01
2.80498e-02	2.10539e+00
2.80498e-02	2.31279e+00
2.80498e-02	1.96603e+00
2.80498e-02	6.36693e-01
2.80499e-02	3.12793e-01
2.80499e-02	1.08231e-01
2.80504e-02	-2.89988e-03
2.82450e-02	-3.75203e-02
2.82450e-02	-3.49730e-01
2.82450e-02	-2.41099e-01
2.82450e-02	-6.15304e-01
2.82459e-02	-5.02064e-01
2.82466e-02	-5.09834e-01
2.82466e-02	1.02601e+01
2.82466e-02	5.90895e+01
2.82466e-02	1.51642e+02
2.82466e-02	2.42775e+02
2.82466e-02	2.91268e+02
2.82466e-02	3.04435e+02
2.82466e-02	3.06484e+02
2.82466e-02	3.08079e+02
2.82466e-02	3.09603e+02
2.82466e-02	3.09878e+02
2.82469e-02	3.09994e+02
2.82985e-02	3.09487e+02
2.82985e-02	3.09739e+02
2.82985e-02	3.09555e+02
2.82985e-02	3.08818e+02
2.82985e-02	3.07171e+02
2.82985e-02	3.06320e+02
2.82985e-02	3.05703e+02
2.82985e-02	3.04878e+02
2.82985e-02	3.03556e+02
2.82985e-02	3.01435e+02
2.82985e-02	2.99029e+02
2.82985e-02	2.94351e+02
2.82985e-02	2.88877e+02
2.82985e-02	2.79186e+02
2.82985e-02	2.65718e+02
2.82985e-02	2.51190e+02
2.82985e-02	2.36510e+02
2.82985e-02	2.20625e+02
2.82985e-02	2.03198e+02
2.82985e-02	1.82868e+02
2.82985e-02	1.32374e+02
2.82985e-02	1.00747e+02
2.82985e-02	6.47748e+01
2.82985e-02	2.62559e+01
2.82985e-02	1.13936e+01
2.82985e-02	4.22196e+00
2.82985e-02	9.05054e-01
2.82985e-02	-1.71893e-01
2.82985e-02	-6.25400e-01
2.82992e-02	-5.84790e-01
2.82992e-02	-4.36771e-01
2.84879e-02	-4.82044e-01
2.84879e-02	-6.52048e-01
